DATE,VALUE,VALUE_COMP,VARV,VARP,VARP_COMP,VARP_VAR,VALUE_D,VARV_D,VARP_D,TEXT,DATE_EXTRACT
2020-05-23,2855292,2810461.0,44831.0,0.015951475576426784,-0.0023991736534597938,0.01835064922988658,2 855 292,+44 831,+1.60%,2 855 292 active cases as of 2020-05-23<br> (+1.60% vs yesterday),2022-03-17 09:35:14+0100
2020-05-24,2889432,2855292.0,34140.0,0.011956745579786586,0.015951475576426784,-0.003994729996640198,2 889 432,+34 140,+1.20%,2 889 432 active cases as of 2020-05-24<br> (+1.20% vs yesterday),2022-03-17 09:35:14+0100
2020-05-25,2912268,2889432.0,22836.0,0.007903283413487495,0.011956745579786586,-0.0040534621662990915,2 912 268,+22 836,+0.79%,2 912 268 active cases as of 2020-05-25<br> (+0.79% vs yesterday),2022-03-17 09:35:14+0100
2020-05-26,2945419,2912268.0,33151.0,0.011383224346111004,0.007903283413487495,0.0034799409326235087,2 945 419,+33 151,+1.14%,2 945 419 active cases as of 2020-05-26<br> (+1.14% vs yesterday),2022-03-17 09:35:14+0100
2020-05-27,2979158,2945419.0,33739.0,0.011454737000066884,0.011383224346111004,7.151265395588004e-05,2 979 158,+33 739,+1.15%,2 979 158 active cases as of 2020-05-27<br> (+1.15% vs yesterday),2022-03-17 09:35:14+0100
2020-05-28,3027229,2979158.0,48071.0,0.01613576722013401,0.011454737000066884,0.004681030220067127,3 027 229,+48 071,+1.61%,3 027 229 active cases as of 2020-05-28<br> (+1.61% vs yesterday),2022-03-17 09:35:14+0100
2020-05-29,3066423,3027229.0,39194.0,0.012947153981413365,0.01613576722013401,-0.0031886132387206455,3 066 423,+39 194,+1.29%,3 066 423 active cases as of 2020-05-29<br> (+1.29% vs yesterday),2022-03-17 09:35:14+0100
2020-05-30,3126647,3066423.0,60224.0,0.019639821381459765,0.012947153981413365,0.0066926674000464,3 126 647,+60 224,+1.96%,3 126 647 active cases as of 2020-05-30<br> (+1.96% vs yesterday),2022-03-17 09:35:14+0100
2020-05-31,3150051,3126647.0,23404.0,0.007485334929078978,0.019639821381459765,-0.012154486452380786,3 150 051,+23 404,+0.75%,3 150 051 active cases as of 2020-05-31<br> (+0.75% vs yesterday),2022-03-17 09:35:14+0100
2020-06-01,3191583,3150051.0,41532.0,0.013184548440644294,0.007485334929078978,0.005699213511565316,3 191 583,+41 532,+1.32%,3 191 583 active cases as of 2020-06-01<br> (+1.32% vs yesterday),2022-03-17 09:35:14+0100
2020-06-02,3205399,3191583.0,13816.0,0.0043288863238085925,0.013184548440644294,-0.008855662116835701,3 205 399,+13 816,+0.43%,3 205 399 active cases as of 2020-06-02<br> (+0.43% vs yesterday),2022-03-17 09:35:14+0100
2020-06-03,3231782,3205399.0,26383.0,0.008230800596119235,0.0043288863238085925,0.003901914272310643,3 231 782,+26 383,+0.82%,3 231 782 active cases as of 2020-06-03<br> (+0.82% vs yesterday),2022-03-17 09:35:14+0100
2020-06-04,3294329,3231782.0,62547.0,0.01935371878424968,0.008230800596119235,0.011122918188130446,3 294 329,+62 547,+1.94%,3 294 329 active cases as of 2020-06-04<br> (+1.94% vs yesterday),2022-03-17 09:35:14+0100
2020-06-05,3353599,3294329.0,59270.0,0.017991524222383374,0.01935371878424968,-0.0013621945618663076,3 353 599,+59 270,+1.80%,3 353 599 active cases as of 2020-06-05<br> (+1.80% vs yesterday),2022-03-17 09:35:14+0100
2020-06-06,3406938,3353599.0,53339.0,0.01590500235716912,0.017991524222383374,-0.0020865218652142553,3 406 938,+53 339,+1.59%,3 406 938 active cases as of 2020-06-06<br> (+1.59% vs yesterday),2022-03-17 09:35:14+0100
2020-06-07,3459703,3406938.0,52765.0,0.015487514008179779,0.01590500235716912,-0.00041748834898933974,3 459 703,+52 765,+1.55%,3 459 703 active cases as of 2020-06-07<br> (+1.55% vs yesterday),2022-03-17 09:35:14+0100
2020-06-08,3406969,3459703.0,-52734.0,-0.015242348837458014,0.015487514008179779,-0.030729862845637793,3 406 969,-52 734,-1.52%,3 406 969 active cases as of 2020-06-08<br> (-1.52% vs yesterday),2022-03-17 09:35:14+0100
2020-06-09,3445908,3406969.0,38939.0,0.011429220518296469,-0.015242348837458014,0.02667156935575448,3 445 908,+38 939,+1.14%,3 445 908 active cases as of 2020-06-09<br> (+1.14% vs yesterday),2022-03-17 09:35:14+0100
2020-06-10,3498123,3445908.0,52215.0,0.015152755093867857,0.011429220518296469,0.003723534575571388,3 498 123,+52 215,+1.52%,3 498 123 active cases as of 2020-06-10<br> (+1.52% vs yesterday),2022-03-17 09:35:14+0100
2020-06-11,3542617,3498123.0,44494.0,0.012719392657147848,0.015152755093867857,-0.002433362436720009,3 542 617,+44 494,+1.27%,3 542 617 active cases as of 2020-06-11<br> (+1.27% vs yesterday),2022-03-17 09:35:14+0100
2020-06-12,3585905,3542617.0,43288.0,0.012219215342781904,0.012719392657147848,-0.000500177314365944,3 585 905,+43 288,+1.22%,3 585 905 active cases as of 2020-06-12<br> (+1.22% vs yesterday),2022-03-17 09:35:14+0100
2020-06-13,3629246,3585905.0,43341.0,0.012086488626999322,0.012219215342781904,-0.0001327267157825822,3 629 246,+43 341,+1.21%,3 629 246 active cases as of 2020-06-13<br> (+1.21% vs yesterday),2022-03-17 09:35:14+0100
2020-06-14,3686650,3629246.0,57404.0,0.01581705952145432,0.012086488626999322,0.003730570894454997,3 686 650,+57 404,+1.58%,3 686 650 active cases as of 2020-06-14<br> (+1.58% vs yesterday),2022-03-17 09:35:14+0100
2020-06-15,3727160,3686650.0,40510.0,0.010988295607122998,0.01581705952145432,-0.0048287639143313205,3 727 160,+40 510,+1.10%,3 727 160 active cases as of 2020-06-15<br> (+1.10% vs yesterday),2022-03-17 09:35:14+0100
2020-06-16,3766550,3727160.0,39390.0,0.010568368409190912,0.010988295607122998,-0.00041992719793208615,3 766 550,+39 390,+1.06%,3 766 550 active cases as of 2020-06-16<br> (+1.06% vs yesterday),2022-03-17 09:35:14+0100
2020-06-17,3785382,3766550.0,18832.0,0.004999800878788281,0.010568368409190912,-0.005568567530402631,3 785 382,+18 832,+0.50%,3 785 382 active cases as of 2020-06-17<br> (+0.50% vs yesterday),2022-03-17 09:35:14+0100
2020-06-18,3842234,3785382.0,56852.0,0.015018827690309723,0.004999800878788281,0.01001902681152144,3 842 234,+56 852,+1.50%,3 842 234 active cases as of 2020-06-18<br> (+1.50% vs yesterday),2022-03-17 09:35:14+0100
2020-06-19,3921690,3842234.0,79456.0,0.020679635857680713,0.015018827690309723,0.00566080816737099,3 921 690,+79 456,+2.07%,3 921 690 active cases as of 2020-06-19<br> (+2.07% vs yesterday),2022-03-17 09:35:14+0100
2020-06-20,3987011,3921690.0,65321.0,0.0166563394862929,0.020679635857680713,-0.004023296371387812,3 987 011,+65 321,+1.67%,3 987 011 active cases as of 2020-06-20<br> (+1.67% vs yesterday),2022-03-17 09:35:14+0100
2020-06-21,4006665,3987011.0,19654.0,0.004929507342718643,0.0166563394862929,-0.011726832143574258,4 006 665,+19 654,+0.49%,4 006 665 active cases as of 2020-06-21<br> (+0.49% vs yesterday),2022-03-17 09:35:14+0100
2020-06-22,4053268,4006665.0,46603.0,0.011631369231018814,0.004929507342718643,0.006701861888300171,4 053 268,+46 603,+1.16%,4 053 268 active cases as of 2020-06-22<br> (+1.16% vs yesterday),2022-03-17 09:35:14+0100
2020-06-23,4112064,4053268.0,58796.0,0.014505825916272993,0.011631369231018814,0.002874456685254179,4 112 064,+58 796,+1.45%,4 112 064 active cases as of 2020-06-23<br> (+1.45% vs yesterday),2022-03-17 09:35:14+0100
2020-06-24,4162072,4112064.0,50008.0,0.012161289318454187,0.014505825916272993,-0.002344536597818806,4 162 072,+50 008,+1.22%,4 162 072 active cases as of 2020-06-24<br> (+1.22% vs yesterday),2022-03-17 09:35:14+0100
2020-06-25,4243493,4162072.0,81421.0,0.019562612083596824,0.012161289318454187,0.007401322765142637,4 243 493,+81 421,+1.96%,4 243 493 active cases as of 2020-06-25<br> (+1.96% vs yesterday),2022-03-17 09:35:14+0100
2020-06-26,4325144,4243493.0,81651.0,0.019241459806814812,0.019562612083596824,-0.00032115227678201214,4 325 144,+81 651,+1.92%,4 325 144 active cases as of 2020-06-26<br> (+1.92% vs yesterday),2022-03-17 09:35:14+0100
2020-06-27,4390285,4325144.0,65141.0,0.015061001437177583,0.019241459806814812,-0.0041804583696372286,4 390 285,+65 141,+1.51%,4 390 285 active cases as of 2020-06-27<br> (+1.51% vs yesterday),2022-03-17 09:35:14+0100
2020-06-28,4465941,4390285.0,75656.0,0.01723259423932615,0.015061001437177583,0.0021715928021485663,4 465 941,+75 656,+1.72%,4 465 941 active cases as of 2020-06-28<br> (+1.72% vs yesterday),2022-03-17 09:35:14+0100
2020-06-29,4519930,4465941.0,53989.0,0.012089053572360226,0.01723259423932615,-0.005143540666965924,4 519 930,+53 989,+1.21%,4 519 930 active cases as of 2020-06-29<br> (+1.21% vs yesterday),2022-03-17 09:35:14+0100
2020-06-30,4581087,4519930.0,61157.0,0.01353051927795342,0.012089053572360226,0.0014414657055931944,4 581 087,+61 157,+1.35%,4 581 087 active cases as of 2020-06-30<br> (+1.35% vs yesterday),2022-03-17 09:35:14+0100
2020-07-01,4674776,4581087.0,93689.0,0.02045125971194173,0.01353051927795342,0.0069207404339883104,4 674 776,+93 689,+2.05%,4 674 776 active cases as of 2020-07-01<br> (+2.05% vs yesterday),2022-03-17 09:35:14+0100
2020-07-02,4588948,4674776.0,-85828.0,-0.018359810181279274,0.02045125971194173,-0.038811069893221,4 588 948,-85 828,-1.84%,4 588 948 active cases as of 2020-07-02<br> (-1.84% vs yesterday),2022-03-17 09:35:14+0100
2020-07-03,4676288,4588948.0,87340.0,0.01903268461529745,-0.018359810181279274,0.03739249479657672,4 676 288,+87 340,+1.90%,4 676 288 active cases as of 2020-07-03<br> (+1.90% vs yesterday),2022-03-17 09:35:14+0100
2020-07-04,4665451,4676288.0,-10837.0,-0.002317436393994553,0.01903268461529745,-0.021350121009292004,4 665 451,-10 837,-0.23%,4 665 451 active cases as of 2020-07-04<br> (-0.23% vs yesterday),2022-03-17 09:35:14+0100
2020-07-05,4728353,4665451.0,62902.0,0.013482512194426649,-0.002317436393994553,0.015799948588421202,4 728 353,+62 902,+1.35%,4 728 353 active cases as of 2020-07-05<br> (+1.35% vs yesterday),2022-03-17 09:35:14+0100
2020-07-06,4768515,4728353.0,40162.0,0.008493866680427625,0.013482512194426649,-0.004988645513999024,4 768 515,+40 162,+0.85%,4 768 515 active cases as of 2020-07-06<br> (+0.85% vs yesterday),2022-03-17 09:35:14+0100
2020-07-07,4826666,4768515.0,58151.0,0.012194781813625415,0.008493866680427625,0.0037009151331977904,4 826 666,+58 151,+1.22%,4 826 666 active cases as of 2020-07-07<br> (+1.22% vs yesterday),2022-03-17 09:35:14+0100
2020-07-08,4877949,4826666.0,51283.0,0.01062493240675862,0.012194781813625415,-0.0015698494068667954,4 877 949,+51 283,+1.06%,4 877 949 active cases as of 2020-07-08<br> (+1.06% vs yesterday),2022-03-17 09:35:14+0100
2020-07-09,4961507,4877949.0,83558.0,0.017129740388839652,0.01062493240675862,0.006504807982081032,4 961 507,+83 558,+1.71%,4 961 507 active cases as of 2020-07-09<br> (+1.71% vs yesterday),2022-03-17 09:35:14+0100
2020-07-10,5049374,4961507.0,87867.0,0.017709740205949523,0.017129740388839652,0.0005799998171098705,5 049 374,+87 867,+1.77%,5 049 374 active cases as of 2020-07-10<br> (+1.77% vs yesterday),2022-03-17 09:35:14+0100
2020-07-11,5131404,5049374.0,82030.0,0.016245578164738837,0.017709740205949523,-0.0014641620412106857,5 131 404,+82 030,+1.62%,5 131 404 active cases as of 2020-07-11<br> (+1.62% vs yesterday),2022-03-17 09:35:14+0100
2020-07-12,5208145,5131404.0,76741.0,0.014955166266386353,0.016245578164738837,-0.0012904118983524844,5 208 145,+76 741,+1.50%,5 208 145 active cases as of 2020-07-12<br> (+1.50% vs yesterday),2022-03-17 09:35:14+0100
2020-07-13,5257857,5208145.0,49712.0,0.009545049148977226,0.014955166266386353,-0.005410117117409127,5 257 857,+49 712,+0.95%,5 257 857 active cases as of 2020-07-13<br> (+0.95% vs yesterday),2022-03-17 09:35:14+0100
2020-07-14,5330716,5257857.0,72859.0,0.013857166522406372,0.009545049148977226,0.004312117373429146,5 330 716,+72 859,+1.39%,5 330 716 active cases as of 2020-07-14<br> (+1.39% vs yesterday),2022-03-17 09:35:14+0100
2020-07-15,5394296,5330716.0,63580.0,0.011927103225908115,0.013857166522406372,-0.0019300632964982575,5 394 296,+63 580,+1.19%,5 394 296 active cases as of 2020-07-15<br> (+1.19% vs yesterday),2022-03-17 09:35:14+0100
2020-07-16,5480623,5394296.0,86327.0,0.016003385798628773,0.011927103225908115,0.004076282572720658,5 480 623,+86 327,+1.60%,5 480 623 active cases as of 2020-07-16<br> (+1.60% vs yesterday),2022-03-17 09:35:14+0100
2020-07-17,5527749,5480623.0,47126.0,0.008598657488391375,0.016003385798628773,-0.007404728310237398,5 527 749,+47 126,+0.86%,5 527 749 active cases as of 2020-07-17<br> (+0.86% vs yesterday),2022-03-17 09:35:14+0100
2020-07-18,5605611,5527749.0,77862.0,0.014085661270075758,0.008598657488391375,0.005487003781684383,5 605 611,+77 862,+1.41%,5 605 611 active cases as of 2020-07-18<br> (+1.41% vs yesterday),2022-03-17 09:35:14+0100
2020-07-19,5724539,5605611.0,118928.0,0.021215885297784665,0.014085661270075758,0.007130224027708907,5 724 539,+118 928,+2.12%,5 724 539 active cases as of 2020-07-19<br> (+2.12% vs yesterday),2022-03-17 09:35:14+0100
2020-07-20,5769795,5724539.0,45256.0,0.00790561475779971,0.021215885297784665,-0.013310270539984955,5 769 795,+45 256,+0.79%,5 769 795 active cases as of 2020-07-20<br> (+0.79% vs yesterday),2022-03-17 09:35:14+0100
2020-07-21,5831737,5769795.0,61942.0,0.01073556339523328,0.00790561475779971,0.00282994863743357,5 831 737,+61 942,+1.07%,5 831 737 active cases as of 2020-07-21<br> (+1.07% vs yesterday),2022-03-17 09:35:14+0100
2020-07-22,5919906,5831737.0,88169.0,0.015118823088215399,0.01073556339523328,0.004383259692982118,5 919 906,+88 169,+1.51%,5 919 906 active cases as of 2020-07-22<br> (+1.51% vs yesterday),2022-03-17 09:35:14+0100
2020-07-23,6016888,5919906.0,96982.0,0.016382354719821565,0.015118823088215399,0.0012635316316061667,6 016 888,+96 982,+1.64%,6 016 888 active cases as of 2020-07-23<br> (+1.64% vs yesterday),2022-03-17 09:35:14+0100
2020-07-24,6065721,6016888.0,48833.0,0.008115989528141458,0.016382354719821565,-0.008266365191680107,6 065 721,+48 833,+0.81%,6 065 721 active cases as of 2020-07-24<br> (+0.81% vs yesterday),2022-03-17 09:35:14+0100
2020-07-25,6089657,6065721.0,23936.0,0.003946109621593212,0.008115989528141458,-0.004169879906548246,6 089 657,+23 936,+0.39%,6 089 657 active cases as of 2020-07-25<br> (+0.39% vs yesterday),2022-03-17 09:35:14+0100
2020-07-26,6154068,6089657.0,64411.0,0.010577114605962208,0.003946109621593212,0.006631004984368995,6 154 068,+64 411,+1.06%,6 154 068 active cases as of 2020-07-26<br> (+1.06% vs yesterday),2022-03-17 09:35:14+0100
2020-07-27,6211512,6154068.0,57444.0,0.009334313497998396,0.010577114605962208,-0.0012428011079638115,6 211 512,+57 444,+0.93%,6 211 512 active cases as of 2020-07-27<br> (+0.93% vs yesterday),2022-03-17 09:35:14+0100
2020-07-28,6298537,6211512.0,87025.0,0.01401027640291124,0.009334313497998396,0.004675962904912843,6 298 537,+87 025,+1.40%,6 298 537 active cases as of 2020-07-28<br> (+1.40% vs yesterday),2022-03-17 09:35:14+0100
2020-07-29,6359792,6298537.0,61255.0,0.009725274297825034,0.01401027640291124,-0.004285002105086205,6 359 792,+61 255,+0.97%,6 359 792 active cases as of 2020-07-29<br> (+0.97% vs yesterday),2022-03-17 09:35:14+0100
2020-07-30,6421284,6359792.0,61492.0,0.009668869673725178,0.009725274297825034,-5.6404624099856346e-05,6 421 284,+61 492,+0.97%,6 421 284 active cases as of 2020-07-30<br> (+0.97% vs yesterday),2022-03-17 09:35:14+0100
2020-07-31,6502886,6421284.0,81602.0,0.012708050290253476,0.009668869673725178,0.003039180616528298,6 502 886,+81 602,+1.27%,6 502 886 active cases as of 2020-07-31<br> (+1.27% vs yesterday),2022-03-17 09:35:14+0100
2020-08-01,6561999,6502886.0,59113.0,0.009090271611712093,0.012708050290253476,-0.003617778678541383,6 561 999,+59 113,+0.91%,6 561 999 active cases as of 2020-08-01<br> (+0.91% vs yesterday),2022-03-17 09:35:14+0100
2020-08-02,6649304,6561999.0,87305.0,0.013304634761449979,0.009090271611712093,0.004214363149737886,6 649 304,+87 305,+1.33%,6 649 304 active cases as of 2020-08-02<br> (+1.33% vs yesterday),2022-03-17 09:35:14+0100
2020-08-03,6628284,6649304.0,-21020.0,-0.003161233115526076,0.013304634761449979,-0.016465867876976056,6 628 284,-21 020,-0.32%,6 628 284 active cases as of 2020-08-03<br> (-0.32% vs yesterday),2022-03-17 09:35:14+0100
2020-08-04,6662906,6628284.0,34622.0,0.0052233730479864775,-0.003161233115526076,0.008384606163512554,6 662 906,+34 622,+0.52%,6 662 906 active cases as of 2020-08-04<br> (+0.52% vs yesterday),2022-03-17 09:35:14+0100
2020-08-05,6709510,6662906.0,46604.0,0.006994545623186039,0.0052233730479864775,0.0017711725751995613,6 709 510,+46 604,+0.70%,6 709 510 active cases as of 2020-08-05<br> (+0.70% vs yesterday),2022-03-17 09:35:14+0100
2020-08-06,6800560,6709510.0,91050.0,0.013570290527922307,0.006994545623186039,0.006575744904736268,6 800 560,+91 050,+1.36%,6 800 560 active cases as of 2020-08-06<br> (+1.36% vs yesterday),2022-03-17 09:35:14+0100
2020-08-07,6884308,6800560.0,83748.0,0.01231486818732575,0.013570290527922307,-0.001255422340596557,6 884 308,+83 748,+1.23%,6 884 308 active cases as of 2020-08-07<br> (+1.23% vs yesterday),2022-03-17 09:35:14+0100
2020-08-08,6943071,6884308.0,58763.0,0.008535788927514575,0.01231486818732575,-0.0037790792598111755,6 943 071,+58 763,+0.85%,6 943 071 active cases as of 2020-08-08<br> (+0.85% vs yesterday),2022-03-17 09:35:14+0100
2020-08-09,6992039,6943071.0,48968.0,0.007052786871976392,0.008535788927514575,-0.0014830020555381823,6 992 039,+48 968,+0.71%,6 992 039 active cases as of 2020-08-09<br> (+0.71% vs yesterday),2022-03-17 09:35:14+0100
2020-08-10,7056366,6992039.0,64327.0,0.009200034496375091,0.007052786871976392,0.002147247624398699,7 056 366,+64 327,+0.92%,7 056 366 active cases as of 2020-08-10<br> (+0.92% vs yesterday),2022-03-17 09:35:14+0100
2020-08-11,7010717,7056366.0,-45649.0,-0.006469193916528706,0.009200034496375091,-0.0156692284129038,7 010 717,-45 649,-0.65%,7 010 717 active cases as of 2020-08-11<br> (-0.65% vs yesterday),2022-03-17 09:35:14+0100
2020-08-12,7038054,7010717.0,27337.0,0.0038993158617014493,-0.006469193916528706,0.010368509778230155,7 038 054,+27 337,+0.39%,7 038 054 active cases as of 2020-08-12<br> (+0.39% vs yesterday),2022-03-17 09:35:14+0100
2020-08-13,7157639,7038054.0,119585.0,0.01699120239770823,0.0038993158617014493,0.013091886536006781,7 157 639,+119 585,+1.70%,7 157 639 active cases as of 2020-08-13<br> (+1.70% vs yesterday),2022-03-17 09:35:14+0100
2020-08-14,7175085,7157639.0,17446.0,0.002437395906666989,0.01699120239770823,-0.014553806491041241,7 175 085,+17 446,+0.24%,7 175 085 active cases as of 2020-08-14<br> (+0.24% vs yesterday),2022-03-17 09:35:14+0100
2020-08-15,7248853,7175085.0,73768.0,0.010281132558011509,0.002437395906666989,0.00784373665134452,7 248 853,+73 768,+1.03%,7 248 853 active cases as of 2020-08-15<br> (+1.03% vs yesterday),2022-03-17 09:35:14+0100
2020-08-16,7221050,7248853.0,-27803.0,-0.0038355033548066156,0.010281132558011509,-0.014116635912818124,7 221 050,-27 803,-0.38%,7 221 050 active cases as of 2020-08-16<br> (-0.38% vs yesterday),2022-03-17 09:35:14+0100
2020-08-17,7219179,7221050.0,-1871.0,-0.0002591035929677817,-0.0038355033548066156,0.003576399761838834,7 219 179,-1 871,-0.03%,7 219 179 active cases as of 2020-08-17<br> (-0.03% vs yesterday),2022-03-17 09:35:14+0100
2020-08-18,7244170,7219179.0,24991.0,0.0034617509830411463,-0.0002591035929677817,0.003720854576008928,7 244 170,+24 991,+0.35%,7 244 170 active cases as of 2020-08-18<br> (+0.35% vs yesterday),2022-03-17 09:35:14+0100
2020-08-19,7296439,7244170.0,52269.0,0.007215319353355871,0.0034617509830411463,0.0037535683703147247,7 296 439,+52 269,+0.72%,7 296 439 active cases as of 2020-08-19<br> (+0.72% vs yesterday),2022-03-17 09:35:14+0100
2020-08-20,7353658,7296439.0,57219.0,0.007842044591889277,0.007215319353355871,0.0006267252385334056,7 353 658,+57 219,+0.78%,7 353 658 active cases as of 2020-08-20<br> (+0.78% vs yesterday),2022-03-17 09:35:14+0100
2020-08-21,7441322,7353658.0,87664.0,0.011921141831725109,0.007842044591889277,0.004079097239835832,7 441 322,+87 664,+1.19%,7 441 322 active cases as of 2020-08-21<br> (+1.19% vs yesterday),2022-03-17 09:35:14+0100
2020-08-22,7488377,7441322.0,47055.0,0.006323473167805398,0.011921141831725109,-0.005597668663919711,7 488 377,+47 055,+0.63%,7 488 377 active cases as of 2020-08-22<br> (+0.63% vs yesterday),2022-03-17 09:35:14+0100
2020-08-23,7470036,7488377.0,-18341.0,-0.0024492623702038504,0.006323473167805398,-0.008772735538009249,7 470 036,-18 341,-0.24%,7 470 036 active cases as of 2020-08-23<br> (-0.24% vs yesterday),2022-03-17 09:35:14+0100
2020-08-24,7494521,7470036.0,24485.0,0.0032777619813344943,-0.0024492623702038504,0.005727024351538344,7 494 521,+24 485,+0.33%,7 494 521 active cases as of 2020-08-24<br> (+0.33% vs yesterday),2022-03-17 09:35:14+0100
2020-08-25,7502081,7494521.0,7560.0,0.0010087369159416592,0.0032777619813344943,-0.0022690250653928353,7 502 081,+7 560,+0.10%,7 502 081 active cases as of 2020-08-25<br> (+0.10% vs yesterday),2022-03-17 09:35:14+0100
2020-08-26,7551070,7502081.0,48989.0,0.006530054794129788,0.0010087369159416592,0.005521317878188129,7 551 070,+48 989,+0.65%,7 551 070 active cases as of 2020-08-26<br> (+0.65% vs yesterday),2022-03-17 09:35:14+0100
2020-08-27,7625037,7551070.0,73967.0,0.009795565396692124,0.006530054794129788,0.003265510602562336,7 625 037,+73 967,+0.98%,7 625 037 active cases as of 2020-08-27<br> (+0.98% vs yesterday),2022-03-17 09:35:14+0100
2020-08-28,7704023,7625037.0,78986.0,0.010358769406627142,0.009795565396692124,0.0005632040099350175,7 704 023,+78 986,+1.04%,7 704 023 active cases as of 2020-08-28<br> (+1.04% vs yesterday),2022-03-17 09:35:14+0100
2020-08-29,7747092,7704023.0,43069.0,0.005590455791733747,0.010358769406627142,-0.004768313614893395,7 747 092,+43 069,+0.56%,7 747 092 active cases as of 2020-08-29<br> (+0.56% vs yesterday),2022-03-17 09:35:14+0100
2020-08-30,7751859,7747092.0,4767.0,0.0006153276610113834,0.005590455791733747,-0.004975128130722364,7 751 859,+4 767,+0.06%,7 751 859 active cases as of 2020-08-30<br> (+0.06% vs yesterday),2022-03-17 09:35:14+0100
2020-08-31,7811625,7751859.0,59766.0,0.007709892556095254,0.0006153276610113834,0.007094564895083871,7 811 625,+59 766,+0.77%,7 811 625 active cases as of 2020-08-31<br> (+0.77% vs yesterday),2022-03-17 09:35:14+0100
2020-09-01,7813990,7811625.0,2365.0,0.000302753908437745,0.007709892556095254,-0.007407138647657509,7 813 990,+2 365,+0.03%,7 813 990 active cases as of 2020-09-01<br> (+0.03% vs yesterday),2022-03-17 09:35:14+0100
2020-09-02,7870211,7813990.0,56221.0,0.0071949157856613585,0.000302753908437745,0.006892161877223613,7 870 211,+56 221,+0.72%,7 870 211 active cases as of 2020-09-02<br> (+0.72% vs yesterday),2022-03-17 09:35:14+0100
2020-09-03,7928338,7870211.0,58127.0,0.007385697791329864,0.0071949157856613585,0.00019078200566850518,7 928 338,+58 127,+0.74%,7 928 338 active cases as of 2020-09-03<br> (+0.74% vs yesterday),2022-03-17 09:35:14+0100
2020-09-04,8010250,7928338.0,81912.0,0.010331547418891576,0.007385697791329864,0.002945849627561712,8 010 250,+81 912,+1.03%,8 010 250 active cases as of 2020-09-04<br> (+1.03% vs yesterday),2022-03-17 09:35:14+0100
2020-09-05,8077694,8010250.0,67444.0,0.008419712243687776,0.010331547418891576,-0.0019118351752038,8 077 694,+67 444,+0.84%,8 077 694 active cases as of 2020-09-05<br> (+0.84% vs yesterday),2022-03-17 09:35:14+0100
2020-09-06,8090420,8077694.0,12726.0,0.0015754496270841654,0.008419712243687776,-0.0068442626166036104,8 090 420,+12 726,+0.16%,8 090 420 active cases as of 2020-09-06<br> (+0.16% vs yesterday),2022-03-17 09:35:14+0100
2020-09-07,8101648,8090420.0,11228.0,0.0013878142296691643,0.0015754496270841654,-0.0001876353974150011,8 101 648,+11 228,+0.14%,8 101 648 active cases as of 2020-09-07<br> (+0.14% vs yesterday),2022-03-17 09:35:14+0100
2020-09-08,8140829,8101648.0,39181.0,0.0048361765408716844,0.0013878142296691643,0.0034483623112025203,8 140 829,+39 181,+0.48%,8 140 829 active cases as of 2020-09-08<br> (+0.48% vs yesterday),2022-03-17 09:35:14+0100
2020-09-09,8179599,8140829.0,38770.0,0.0047624142455270834,0.0048361765408716844,-7.376229534460099e-05,8 179 599,+38 770,+0.48%,8 179 599 active cases as of 2020-09-09<br> (+0.48% vs yesterday),2022-03-17 09:35:14+0100
2020-09-10,8261150,8179599.0,81551.0,0.009970048653974358,0.0047624142455270834,0.005207634408447274,8 261 150,+81 551,+1.00%,8 261 150 active cases as of 2020-09-10<br> (+1.00% vs yesterday),2022-03-17 09:35:14+0100
2020-09-11,8347399,8261150.0,86249.0,0.010440313999866847,0.009970048653974358,0.0004702653458924892,8 347 399,+86 249,+1.04%,8 347 399 active cases as of 2020-09-11<br> (+1.04% vs yesterday),2022-03-17 09:35:14+0100
2020-09-12,8407824,8347399.0,60425.0,0.007238781804967032,0.010440313999866847,-0.003201532194899815,8 407 824,+60 425,+0.72%,8 407 824 active cases as of 2020-09-12<br> (+0.72% vs yesterday),2022-03-17 09:35:14+0100
2020-09-13,8464438,8407824.0,56614.0,0.006733490139660393,0.007238781804967032,-0.0005052916653066394,8 464 438,+56 614,+0.67%,8 464 438 active cases as of 2020-09-13<br> (+0.67% vs yesterday),2022-03-17 09:35:14+0100
2020-09-14,8498697,8464438.0,34259.0,0.004047403974132719,0.006733490139660393,-0.002686086165527674,8 498 697,+34 259,+0.40%,8 498 697 active cases as of 2020-09-14<br> (+0.40% vs yesterday),2022-03-17 09:35:14+0100
2020-09-15,8546949,8498697.0,48252.0,0.005677576221390173,0.004047403974132719,0.0016301722472574541,8 546 949,+48 252,+0.57%,8 546 949 active cases as of 2020-09-15<br> (+0.57% vs yesterday),2022-03-17 09:35:14+0100
2020-09-16,8616138,8546949.0,69189.0,0.008095169399045202,0.005677576221390173,0.0024175931776550296,8 616 138,+69 189,+0.81%,8 616 138 active cases as of 2020-09-16<br> (+0.81% vs yesterday),2022-03-17 09:35:14+0100
2020-09-17,8705640,8616138.0,89502.0,0.010387716631279582,0.008095169399045202,0.00229254723223438,8 705 640,+89 502,+1.04%,8 705 640 active cases as of 2020-09-17<br> (+1.04% vs yesterday),2022-03-17 09:35:14+0100
